SN,Date,IDD_CALL_TIMES,SMS_RECEIVE_CNT,SMS_SEND_CNT,CALLING_TIMES,Calling_IMEI ,Called_IMEI ,Missed_IDD_calling,CALLING_DURATION,CALLED_DURATION,IDD_CALLING_TIMES,CELL_COUNT,CALLING_CELL_COUNT,CALLED_CELL_COUNT,IDD_SMS_CNT,IS_FRAUD
10834,20160708,0,0,0,1,0,1,0,20,0,0,0,0,0,0,0
10835,20160708,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10836,20160708,0,0,0,4,1,4,1,188,0,0,18,18,0,0,0
10837,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10838,20160708,0,0,0,1,0,1,0,81,0,0,0,0,0,0,0
10839,20160708,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
10840,20160708,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
10841,20160708,0,0,0,2,1,2,0,93,0,0,0,0,0,0,0
10842,20160708,2,0,2,1,0,1,0,24,0,2,1,1,0,2,0
10843,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10844,20160708,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
10845,20160708,0,0,0,3,1,3,0,435,0,0,0,0,0,0,0
10846,20160708,0,0,0,1,0,1,0,58,0,0,0,0,0,0,0
10847,20160708,0,0,0,2,1,2,0,244,0,0,0,0,0,0,0
10848,20160708,0,0,0,2,1,2,0,58,0,0,0,0,0,0,0
10849,20160708,0,0,0,2,1,2,0,337,0,0,0,0,0,0,0
10850,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10851,20160708,0,0,0,1,0,1,0,73,0,0,0,0,0,0,0
10852,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
10853,20160708,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
10854,20160708,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
10855,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10856,20160708,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
10857,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10858,20160708,2,0,2,1,0,1,0,38,0,2,3,3,0,2,0
10859,20160708,0,0,0,1,0,1,0,43,0,0,0,0,0,0,0
10860,20160708,0,0,0,4,1,4,1,272,0,0,0,0,0,0,0
10861,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10862,20160708,0,0,0,2,1,2,0,37,0,0,0,0,0,0,0
10863,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
10864,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
10865,20160708,0,0,0,1,0,1,0,52,0,0,0,0,0,0,0
10866,20160708,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0
10867,20160708,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
10868,20160708,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0
10869,20160708,0,0,0,1,0,1,0,212,0,0,0,0,0,0,0
10870,20160708,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
10871,20160708,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
10872,20160708,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
10873,20160708,0,0,0,1,0,1,0,58,0,0,0,0,0,0,0
10874,20160708,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0
10875,20160708,0,0,0,1,0,1,0,140,0,0,0,0,0,0,0
10876,20160708,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0
10877,20160708,0,0,0,1,0,1,0,124,0,0,0,0,0,0,0
10878,20160708,0,0,0,1,0,1,0,493,0,0,0,0,0,0,0
10879,20160708,0,0,0,8,3,2,1,555,0,0,0,0,0,0,0
10880,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10881,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10882,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10883,20160708,0,0,0,6,2,6,1,697,0,0,0,0,0,0,0
10884,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
10885,20160708,1,0,1,6,2,6,1,238,0,1,13,13,0,1,0
10886,20160708,0,0,0,1,0,1,0,78,0,0,3,3,0,0,0
10887,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
10888,20160708,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
10889,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
10890,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
10891,20160708,0,0,0,1,0,1,0,74,0,0,0,0,0,0,0
10892,20160708,0,0,0,2,1,2,0,99,0,0,0,0,0,0,0
10893,20160708,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
10894,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10895,20160708,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
10896,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
10897,20160708,0,0,0,3,1,3,0,371,0,0,0,0,0,0,0
10898,20160708,0,0,0,2,1,2,0,258,0,0,0,0,0,0,0
10899,20160708,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0
10900,20160708,0,0,0,1,0,1,0,23,0,0,0,0,0,0,0
10901,20160708,0,0,0,1,0,1,0,122,0,0,0,0,0,0,0
10902,20160708,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
10903,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10904,20160708,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
10905,20160708,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0
10906,20160708,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0
10907,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10909,20160708,0,0,0,1,0,1,0,57,0,0,0,0,0,0,0
10910,20160708,0,0,0,2,1,2,0,113,0,0,0,0,0,0,0
10911,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10912,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
10913,20160708,0,0,0,1,0,1,0,243,0,0,0,0,0,0,0
10914,20160708,0,0,0,0,0,0,0,29,0,0,2,2,0,0,0
10915,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
10916,20160708,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
10917,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10918,20160708,0,0,0,1,0,1,0,146,0,0,0,0,0,0,0
10919,20160708,0,0,0,5,2,5,1,732,0,0,0,0,0,0,0
10920,20160708,0,0,0,2,1,2,0,187,0,0,0,0,0,0,0
10921,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10922,20160708,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0
10923,20160708,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0
10924,20160708,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10925,20160708,0,0,0,2,1,2,0,192,0,0,0,0,0,0,0
10926,20160708,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
10927,20160708,0,0,0,2,1,2,0,556,0,0,0,0,0,0,0
10928,20160708,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
10929,20160708,0,0,0,2,1,2,0,211,0,0,0,0,0,0,0
10930,20160708,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
10931,20160708,0,0,0,4,1,4,1,349,0,0,15,15,0,0,0
10932,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
10933,20160708,0,0,0,2,1,2,0,334,0,0,0,0,0,0,0
10934,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
10935,20160708,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0
10936,20160708,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
10937,20160708,2,0,2,2,1,2,0,371,0,2,7,7,0,2,0
10938,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
10939,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10940,20160708,0,0,0,2,1,2,0,339,0,0,11,11,0,0,0
10941,20160708,0,0,0,1,0,1,0,125,0,0,0,0,0,0,0
10942,20160708,0,0,0,2,1,2,0,274,0,0,0,0,0,0,0
10943,20160708,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
10944,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
10945,20160708,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
10946,20160708,44,0,44,7,2,7,1,140,0,44,6,6,0,44,0
10947,20160708,0,0,0,1,0,1,0,93,0,0,0,0,0,0,0
10948,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
10949,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
10950,20160708,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
10951,20160708,0,0,0,7,2,7,1,553,0,0,0,0,0,0,0
10952,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10953,20160708,0,0,0,5,2,5,1,311,0,0,0,0,0,0,0
10954,20160708,0,0,0,2,1,2,0,253,0,0,0,0,0,0,0
10955,20160708,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
10956,20160708,0,0,0,4,1,4,1,251,0,0,0,0,0,0,0
10957,20160708,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
10958,20160708,0,0,0,1,0,1,0,117,0,0,0,0,0,0,0
10959,20160708,0,0,0,2,1,2,0,94,0,0,0,0,0,0,0
10960,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10961,20160708,0,0,0,1,0,1,0,81,0,0,0,0,0,0,0
10962,20160708,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
10963,20160708,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
10964,20160708,0,0,0,1,0,1,0,21,0,0,0,0,0,0,0
10965,20160708,0,0,0,2,1,2,0,223,0,0,0,0,0,0,0
10966,20160708,0,0,0,2,1,2,0,192,0,0,7,7,0,0,0
10967,20160708,0,0,0,1,0,1,0,139,0,0,0,0,0,0,0
10968,20160708,0,0,0,1,0,1,0,15,0,0,0,0,0,0,0
10969,20160708,0,0,0,6,2,6,1,953,0,0,0,0,0,0,0
10970,20160708,0,0,0,1,0,1,0,44,0,0,0,0,0,0,0
10971,20160708,3,0,3,3,1,3,0,364,0,3,6,6,0,3,0
10972,20160708,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
10973,20160708,1,0,1,2,1,2,0,99,0,1,10,10,0,1,0
10974,20160708,0,0,0,1,0,1,0,100,0,0,0,0,0,0,0
10975,20160708,0,0,0,1,0,1,0,62,0,0,0,0,0,0,0
10976,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10977,20160708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10978,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
10979,20160708,0,0,0,1,0,1,0,149,0,0,0,0,0,0,0
10980,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
10981,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
10982,20160708,0,0,0,2,1,2,0,225,0,0,0,0,0,0,0
10983,20160708,0,0,0,1,0,1,0,130,0,0,0,0,0,0,0
10984,20160708,130,0,129,23,8,2,1,297,0,130,12,12,0,129,0
10985,20160708,124,0,124,18,6,2,1,0,0,124,0,0,0,124,0
10986,20160708,0,0,0,1,0,1,0,55,0,0,0,0,0,0,0
10987,20160708,0,0,0,2,1,2,0,142,0,0,0,0,0,0,0
10988,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
10989,20160708,0,0,0,1,0,1,0,115,0,0,0,0,0,0,0
10990,20160708,0,0,0,2,1,2,0,253,0,0,0,0,0,0,0
10991,20160708,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
10992,20160708,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
10993,20160708,0,0,0,1,0,1,0,44,0,0,0,0,0,0,0
10994,20160708,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
10995,20160708,0,0,0,2,1,2,0,240,0,0,0,0,0,0,0
10996,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
10997,20160708,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0
10998,20160708,0,0,0,2,1,2,0,246,0,0,0,0,0,0,0
10999,20160708,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
11000,20160708,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
11001,20160708,0,0,0,1,0,1,0,205,0,0,0,0,0,0,0
11002,20160708,2,0,2,3,1,3,0,68,0,2,6,6,0,2,0
11003,20160708,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
11004,20160708,0,0,0,2,1,2,0,121,0,0,0,0,0,0,0
11005,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
11006,20160708,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
11007,20160708,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
11008,20160708,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0
11009,20160708,0,0,0,2,1,2,0,195,0,0,16,16,0,0,0
11010,20160708,0,0,0,2,1,2,0,146,0,0,0,0,0,0,0
11011,20160708,7,0,2,1,0,1,0,129,0,7,1,1,0,2,0
11012,20160708,1,0,1,2,1,2,0,233,0,1,6,6,0,1,0
11013,20160708,0,0,0,1,0,1,0,21,0,0,0,0,0,0,0
11014,20160708,0,0,0,1,0,1,0,76,0,0,0,0,0,0,0
11015,20160708,0,0,0,1,0,1,0,31,0,0,0,0,0,0,0
11016,20160708,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
11017,20160708,0,0,0,1,0,1,0,86,0,0,0,0,0,0,0
11018,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11019,20160708,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
11020,20160708,0,0,0,1,0,1,0,107,0,0,0,0,0,0,0
11021,20160708,0,0,0,1,0,1,0,44,0,0,0,0,0,0,0
11022,20160708,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
11023,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11024,20160708,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
11025,20160708,0,0,0,1,0,1,0,75,0,0,0,0,0,0,0
11026,20160708,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0
11027,20160708,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0
11028,20160708,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
11029,20160708,0,0,0,4,1,4,1,416,0,0,0,0,0,0,0
11030,20160708,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
11031,20160708,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
11032,20160708,12,0,12,3,1,3,1,79,0,12,9,9,0,12,0
11033,20160708,0,0,0,0,0,0,0,24,0,0,2,2,0,0,0
11034,20160708,0,0,0,3,1,3,0,55,0,0,0,0,0,0,0
11035,20160708,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
11036,20160708,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
11037,20160708,0,0,0,5,2,5,1,634,0,0,0,0,0,0,0
11038,20160708,0,0,0,6,2,6,1,277,0,0,11,11,0,0,0
11039,20160708,12,0,12,6,2,6,1,395,0,12,11,11,0,12,0
11040,20160708,0,0,0,2,1,2,0,214,0,0,0,0,0,0,0
11041,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
11042,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
11043,20160708,0,0,0,1,0,1,0,200,0,0,0,0,0,0,0
11044,20160708,0,0,0,1,0,1,0,207,0,0,0,0,0,0,0
11045,20160708,0,0,0,2,1,2,0,230,0,0,0,0,0,0,0
11046,20160708,0,0,0,3,1,3,0,155,0,0,0,0,0,0,0
11047,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
11048,20160708,23,0,23,5,2,5,1,342,0,23,9,9,0,23,0
11049,20160708,0,0,0,4,1,4,1,493,0,0,0,0,0,0,0
11050,20160708,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11051,20160708,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
11052,20160708,0,0,0,1,0,1,0,129,0,0,0,0,0,0,0
11053,20160708,8,0,8,2,1,2,0,177,0,8,4,4,0,8,0
11054,20160708,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
11055,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11056,20160708,0,0,0,5,2,5,1,380,0,0,0,0,0,0,0
11057,20160708,0,0,0,3,1,3,1,318,0,0,0,0,0,0,0
11058,20160708,0,0,0,3,1,3,0,380,0,0,4,4,0,0,0
11059,20160708,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
11060,20160708,0,0,0,1,0,1,0,174,0,0,0,0,0,0,0
11061,20160708,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
11062,20160708,0,0,0,1,0,1,0,160,0,0,0,0,0,0,0
11063,20160708,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0
11064,20160708,1,0,1,2,1,2,0,29,0,1,4,4,0,1,0
11065,20160708,0,0,0,1,0,1,0,206,0,0,0,0,0,0,0
11066,20160708,2,0,1,1,0,1,0,86,0,2,4,4,0,1,0
11067,20160708,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
11068,20160708,0,0,0,1,0,1,0,34,0,0,0,0,0,0,0
11069,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
11070,20160708,0,0,0,3,1,3,0,659,0,0,0,0,0,0,0
11071,20160708,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
11072,20160708,0,0,0,1,0,1,0,146,0,0,0,0,0,0,0
11073,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
11074,20160708,0,0,0,2,1,2,0,186,0,0,0,0,0,0,0
11075,20160708,0,0,0,3,1,3,0,473,0,0,0,0,0,0,0
11076,20160708,0,0,0,1,0,1,0,25,0,0,2,2,0,0,0
11077,20160708,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
11078,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11079,20160708,0,0,0,1,0,1,0,156,0,0,0,0,0,0,0
11080,20160708,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
11081,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
11082,20160708,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
11083,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
11084,20160708,0,0,0,1,0,1,0,50,0,0,0,0,0,0,0
11085,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
11086,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
11087,20160708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11088,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
11089,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
11090,20160708,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
11091,20160708,0,0,0,1,0,1,0,106,0,0,0,0,0,0,0
11092,20160708,0,0,0,2,1,2,0,237,0,0,0,0,0,0,0
11093,20160708,0,0,0,2,1,2,0,351,0,0,0,0,0,0,0
11094,20160708,0,0,0,2,1,2,0,306,0,0,0,0,0,0,0
11095,20160708,0,0,0,6,2,6,1,688,0,0,0,0,0,0,0
11096,20160708,4,0,4,1,0,1,0,9,0,4,3,3,0,4,0
11097,20160708,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
11098,20160708,0,0,0,1,0,1,0,107,0,0,0,0,0,0,0
11099,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
11100,20160708,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
11101,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
11102,20160708,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
11103,20160708,137,0,137,21,7,2,0,134,0,137,6,6,0,137,0
11104,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
11105,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
11106,20160708,0,0,0,1,0,1,0,161,0,0,0,0,0,0,0
11107,20160708,0,0,0,1,0,1,0,91,0,0,0,0,0,0,0
11108,20160708,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
11109,20160708,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
11110,20160708,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
11111,20160708,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
11112,20160708,0,0,0,1,0,1,0,39,0,0,0,0,0,0,0
11113,20160708,0,0,0,1,0,1,0,28,0,0,0,0,0,0,0
11114,20160708,0,0,0,1,0,1,0,56,0,0,0,0,0,0,0
11115,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
11116,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
11117,20160708,0,0,0,1,0,1,0,80,0,0,0,0,0,0,0
11118,20160708,0,0,0,1,0,1,0,66,0,0,0,0,0,0,0
11119,20160708,0,0,0,2,1,2,0,105,0,0,0,0,0,0,0
11120,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
11121,20160708,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
11122,20160708,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
11123,20160708,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
11124,20160708,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
11125,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
11126,20160708,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
11127,20160708,0,0,0,2,1,2,0,331,0,0,0,0,0,0,0
11128,20160708,0,0,0,6,2,6,1,466,0,0,0,0,0,0,0
11129,20160708,0,0,0,5,2,5,1,645,0,0,0,0,0,0,0
11130,20160708,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
11131,20160708,5,0,5,1,0,1,0,0,0,5,0,0,0,5,0
11132,20160708,0,0,0,1,0,1,0,62,0,0,0,0,0,0,0
11133,20160708,0,0,0,4,1,4,1,847,0,0,0,0,0,0,0
11134,20160708,2,0,2,2,1,2,0,197,0,2,8,8,0,2,0
11135,20160708,0,0,0,2,1,2,0,157,0,0,0,0,0,0,0
11136,20160708,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
11137,20160708,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
11138,20160708,0,0,0,1,0,1,0,25,0,0,0,0,0,0,0
11139,20160708,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
11140,20160708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11141,20160708,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0
11142,20160708,0,0,0,1,0,1,0,442,0,0,0,0,0,0,0
11143,20160708,130,0,130,20,7,3,1,379,0,130,11,11,0,130,0
11144,20160708,0,0,0,1,0,1,0,98,0,0,0,0,0,0,0
11145,20160708,0,0,0,0,0,0,0,9,0,0,2,2,0,0,0
11146,20160708,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
11147,20160708,0,0,0,2,1,2,0,336,0,0,0,0,0,0,0
11148,20160708,0,0,0,2,1,2,0,215,0,0,0,0,0,0,0
11149,20160708,0,0,0,1,0,1,0,266,0,0,0,0,0,0,0
11150,20160708,0,0,0,1,0,1,0,41,0,0,0,0,0,0,0
11151,20160708,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11152,20160708,0,0,0,1,0,1,0,154,0,0,0,0,0,0,0
11153,20160708,0,0,0,2,1,2,0,211,0,0,11,11,0,0,0
11154,20160708,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0
11155,20160708,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0
11156,20160708,0,0,0,2,1,2,0,245,0,0,0,0,0,0,0
11157,20160708,0,0,0,4,1,4,1,224,0,0,0,0,0,0,0
11158,20160708,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
11159,20160708,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
11160,20160708,0,0,0,3,1,3,0,229,0,0,0,0,0,0,0
11161,20160708,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0
11162,20160708,2,0,2,5,2,5,1,426,0,2,21,21,0,2,0
11163,20160708,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
11164,20160708,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
11165,20160708,0,0,0,1,0,1,0,117,0,0,0,0,0,0,0
11166,20160708,1,0,1,2,1,2,0,51,0,1,11,11,0,1,0
11167,20160708,1,0,1,2,1,2,0,91,0,1,9,9,0,1,0
11168,20160708,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
11169,20160708,0,0,0,5,2,5,1,385,0,0,0,0,0,0,0
11170,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
11171,20160708,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0
11172,20160708,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0
11173,20160708,2,0,2,0,0,0,0,6,0,2,1,1,0,2,0
11174,20160708,0,0,0,3,1,3,0,136,0,0,0,0,0,0,0
11175,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
11176,20160708,0,0,0,1,0,1,0,172,0,0,0,0,0,0,0
11177,20160708,0,0,0,3,1,3,1,192,0,0,0,0,0,0,0
11178,20160708,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
11179,20160708,1,0,1,4,1,4,1,247,0,1,7,7,0,1,0
11180,20160708,1,0,1,2,1,2,0,72,0,1,7,7,0,1,0
11181,20160708,0,0,0,1,0,1,0,107,0,0,0,0,0,0,0
11182,20160708,1,0,0,2,1,2,0,196,0,1,4,4,0,0,0
11183,20160708,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
11184,20160708,0,0,0,1,0,1,0,58,0,0,0,0,0,0,0
11185,20160708,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
11186,20160708,0,0,0,1,0,1,0,243,0,0,3,3,0,0,0
11187,20160708,0,0,0,1,0,1,0,63,0,0,0,0,0,0,0
11188,20160708,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
11189,20160708,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
11190,20160708,0,0,0,0,0,0,0,37,0,0,2,2,0,0,0
11191,20160708,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0
11192,20160708,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
11193,20160708,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
11194,20160708,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
11195,20160708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11196,20160708,0,0,0,2,1,2,0,82,0,0,0,0,0,0,0
11197,20160708,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
11198,20160708,0,0,0,1,0,1,0,35,0,0,0,0,0,0,0
11199,20160708,0,0,0,2,1,2,0,66,0,0,0,0,0,0,0
11200,20160708,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
11201,20160708,0,0,0,3,1,3,1,452,0,0,0,0,0,0,0
11202,20160708,0,0,0,1,0,1,0,38,0,0,0,0,0,0,0
11203,20160708,0,0,0,1,0,1,0,42,0,0,0,0,0,0,0
11204,20160708,0,0,0,1,0,1,0,37,0,0,0,0,0,0,0
11205,20160708,0,0,0,1,0,1,0,73,0,0,0,0,0,0,0
11206,20160708,0,0,0,1,0,1,0,497,0,0,0,0,0,0,0
